Molecular Weight,XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area,Heavy atom count,Complexity,LogS,DOSE,Weight(mg),Bulk Density,Tapped Density,Carrs Compressibility Index,Hausner Ratio,Angle of Repose,Thickness,Wetting time,Microcrystalline Cellulose,Mannitol,Magnesium Stearate,Talc,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,HARDNESS,FRIABILITY,Drug content,Water absorption ratio,DISINTEGRATION_TIME
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.66,0.73,9.58,1.1,15.8,3.36,57.33,50,105,4,4,2.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.67,0,0,32.38
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.63,0.74,14.86,1.17,14.1,3.3,63.28,50,105,4,4,6.25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.84,0,0,33.44
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.69,0.75,8.01,1.08,9.92,3.2,67.58,50,105,4,4,12.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.58,0,0,34.71
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.64,0.69,7.24,1.08,13.24,3.46,65.72,50,105,4,4,18.75,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.69,0,0,34.82
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.67,0.72,6.94,1.09,11.9,3.34,61.49,50,105,4,4,22.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.88,0,0,35.1
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.63,0.67,5.97,1.07,12.7,3.4,62.42,50,105,4,4,0,0,0,0,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.52,0,0,28.37
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.59,0.66,10.61,1.12,11.3,3.34,64.57,50,105,4,4,25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.87,0,0,33.57
239.31,0.3,4,4,5,72.7,17,227,-1.88,4,200,0.64,0.68,5.88,1.07,11.9,3.3,66.67,50,105,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.79,0,0,31.56
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.65,0.72,10.22,1.11,21.43,2.38,20,57,1,2,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0.45,0,109,22
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.69,0.79,12.65,1.14,20.55,2.47,18,55,1,2,2,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0.53,0,100,18
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.69,0.81,14.81,1.17,21.45,2.5,8,53,1,2,2,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0.49,0,96,10
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.7,0.82,14.63,1.17,20.67,2.46,36,57,1,2,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0.57,0,97,38
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.64,0.72,11.11,1.12,20.84,2.38,23,55,1,2,2,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0.68,0,87,26
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.64,0.73,12.32,1.14,20.82,2.5,22,53,1,2,2,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0.62,0,107,19
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.65,0.74,12.16,1.13,22.29,2.33,57,57,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0.51,0,108,60
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.71,0.83,14.45,1.16,22.32,2.5,50,55,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0.63,0,99,55
538.1,5.6,4,5,10,81,38,678,-6.6,30,100,0.7,0.8,12.5,1.14,21.27,2.4,25,53,1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0.65,0,95,30
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.5,0.63,20,1.25,18.17,4.01,26,0,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0.12,99.92,0,30
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.52,0.55,15.45,1.05,19.24,4,24,0,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0.15,98.3,0,28
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.45,0.62,18.18,1.22,20.42,4.01,20,2,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0.14,99.9,0,24
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.5,0.62,19.35,1.24,19.17,4.05,16,4,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0.12,98.5,0,20
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.46,0.55,16.36,1.19,20.24,4.05,26,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0.1,98.9,0,30
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.56,0.69,18.84,1.23,19.18,4.01,23,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0.14,99.93,0,25
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.53,0.59,12.02,1.11,18.24,4,22,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.11,98.6,0,24
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.52,0.62,16.12,1.19,22.26,4.02,20,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0.18,99.95,0,22
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.5,0.62,19.35,1.25,20.34,4.05,24,2,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0.12,99.2,0,26
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.55,0.55,11.29,1.13,18.36,4.01,26,4,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0.14,99.48,0,30
451,2.86,1,6,7,84.4,30,565,-4.37,60,100,0.45,0.56,19.64,1.12,20.36,4.02,22,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0.17,99.67,0,26
451,2.86,1,6,7,84.4,30,565,-4.37,10,50,0.5,0.6,16.66,1.2,19.85,4.01,20,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.18,99.89,0,24
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.85,160,0,128.25,3,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.57,0,0.55,63
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.73,126.33,0,126.75,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0.71,0,0.58,58.67
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.59,124,0,125.25,3,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0.51,0,0.67,48.67
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.67,53.33,0,128.25,3,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0.98,0,0.71,43.67
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.72,47,0,126.75,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.73,0,0.83,39.33
395.5,1.9,3,6,2,94.8,28,805,-2.68,0.75,150,0,0,0,0,0,2.72,45.33,0,125.25,3,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.91,0,0.94,38.33
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.44,0.66,14.87,1.52,27.97,4.71,40.22,0,245,5,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0.52,99.27,91.68,48.16
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.41,0.61,13.72,1.51,28.62,4.55,38.9,0,245,5,0,25,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0.6,96.99,89.27,57.11
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.42,0.7,10.71,1.13,27.65,4.56,34.45,100,145,5,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.52,99.81,109.34,40.51
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.38,0.67,15.31,1.18,26.32,4.87,36.15,100,145,5,0,25,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0.58,98.85,90.65,54.2
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.43,0.72,13.81,1.58,25.71,5.01,38.75,0,220,5,0,25,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0.59,97.81,88.36,57.86
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.41,0.69,12.96,1.54,26.93,4.83,36.65,100,120,5,0,25,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0.49,98.92,95.28,56.52
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.38,0.62,10.43,1.51,27.65,4.87,35.9,75,170,5,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0.54,96.97,90.91,48.52
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.44,0.66,14.6,1.44,26.99,4.53,34.98,75,175,5,0,20,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.61,98.64,83.69,51.69
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.42,0.61,14.21,1.55,28.62,4.44,39.11,0,225,5,0,20,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0.6,99.69,90.65,55.6
265.33,2.9,2,4,5,92.3,18,291,-3.62,200,500,0.47,0.71,13.3,1.52,24.68,4.87,37.5,75,150,5,0,20,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0.67,98.78,89.9,49.92
514.6,6.9,1,4,7,72.9,39,831,-9.22,40,150,0.623,0.749,18.35,1.2,22.5,4.12,90,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,77,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.718,0,0.9,76
514.6,6.9,1,4,7,72.9,39,831,-9.22,40,150,0.613,0.729,19.5,1.18,21.6,3.94,52,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.587,0,1.3,42
514.6,6.9,1,4,7,72.9,39,831,-9.22,40,150,0.617,0.721,18.25,1.16,23.5,4.15,58,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,77,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.591,0,1,67
514.6,6.9,1,4,7,72.9,39,831,-9.22,40,150,0.627,0.735,17.55,1.17,22.9,4.1,69,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,77,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.782,0,1.1,56
514.6,6.9,1,4,7,72.9,39,831,-9.22,40,150,0.621,0.727,18.75,1.17,23.5,4.25,61,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,77,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.769,0,1.2,49
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.371,0.395,6.604,1.071,23.34,5.436,74,120,50,5,5,5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.789,67,0,98
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.408,0.436,5.621,1.065,25.19,5.421,66,117.5,50,5,5,7.5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.841,73,0,84
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.383,0.405,4.556,1.048,27.35,5.414,54,115,50,5,5,10,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.745,76,0,63
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.387,0.421,5.623,1.059,24.44,5.425,39,120,50,5,5,0,0,0,0,0,0,0,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.739,69,0,51
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.406,0.427,6.792,1.073,24.44,5.437,62,117.5,50,5,5,0,0,0,0,0,0,0,0,0,7.5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.699,79,0,87
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.403,0.433,6.076,1.065,23.56,5.412,58,115,50,5,5,0,0,0,0,0,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.685,83,0,76
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.409,0.436,6.422,1.069,26.59,5.445,41,120,50,5,5,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.655,87,0,59
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.384,0.405,5.432,1.057,26.32,5.425,32,117.5,50,5,5,0,0,0,0,0,0,0,0,7.5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.645,71,0,42
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.396,0.424,7.601,1.082,25.22,5.431,87,115,50,5,5,0,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.719,68,0,106
285,4.37,0,3,3,31.8,20,298,-4.78,15,250,0.405,0.429,8.756,1.095,23.59,5.408,75,115,50,5,5,0,0,0,0,0,0,0,0,5,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.712,75,0,89
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,9.03,53,40,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.69,92,26,34
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,9.85,56,40,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.68,94.5,28,31
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,9.84,100,40,80,0,0,10,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.65,95.5,29,29
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,9.15,73,60,60,0,0,20,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.62,96.6,30,27
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,9.9,78,40,70,0,0,30,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.6,97.1,32,25
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,10.2,88,40,60,0,0,30,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.56,98.02,36,24
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,10.32,94,60,30,0,0,40,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.52,98.05,43,23
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,10.43,98,40,70,0,0,30,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.48,98.99,45,22
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,10.5,102,40,80,0,0,20,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.47,99.05,48,21
390.864,3.23,2,6,7,90.7,27,368,-3.78,50,300,0,0,0,0,0,10.89,104,40,80,0,0,10,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.44,99.18,49,20
299.83,2.37,2,3,4,32.7,20,282,-2.58,50,150,0.66,1,34,0,0,0,0,0,88.75,3,0,0,0,1.5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0.11,0,0,104
299.83,2.37,2,3,4,32.7,20,282,-2.58,50,150,0.68,1.02,33,0,0,0,0,0,84.25,4.5,0,0,0,1.5,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0.12,0,0,95
